hour,route_id,label_grouped,label_mode,year,month,weekday,is_weekend,is_holiday_se,is_workday_se,time_of_day_code,temperature_2m,precipitation,windspeed_10m,cloudcover,avg_occupancy_score,n_obs,n_snapshots_used,time_key
4,9011012065200000,EMPTY,EMPTY,2022,10,0,0,0,1,0,12.5,0.0,27.3,48,0.0,3,10,2022-10-0-04
5,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,1,12.4,0.0,26.3,59,0.8125,16,10,2022-10-0-05
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,1,12.2,0.0,23.4,35,0.9259,27,10,2022-10-0-06
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,1,12.1,0.0,23.7,36,1.0606,33,10,2022-10-0-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,1,12.5,0.0,24.7,27,1.375,32,10,2022-10-0-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,1,13.1,0.1,28.0,72,1.2609,23,10,2022-10-0-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,2,13.6,0.1,26.5,61,0.88,25,10,2022-10-0-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,2,14.0,0.3,26.5,60,1.125,24,10,2022-10-0-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,2,14.1,0.4,27.0,88,0.9091,22,10,2022-10-0-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,2,14.1,0.2,24.7,46,1.04,25,10,2022-10-0-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,2,14.3,0.1,26.2,56,1.303,33,10,2022-10-0-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,3,14.2,0.0,26.5,19,1.2188,32,10,2022-10-0-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,3,14.0,0.0,24.2,28,1.303,33,10,2022-10-0-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,3,13.6,0.0,24.7,24,1.2963,27,10,2022-10-0-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,3,13.1,0.0,21.7,0,0.9545,22,10,2022-10-0-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,4,12.8,0.0,21.3,0,0.9565,23,10,2022-10-0-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,4,12.5,0.0,21.4,0,0.75,28,10,2022-10-0-20
21,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,4,12.3,0.0,21.4,0,0.9,20,10,2022-10-0-21
22,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,4,12.2,0.0,21.1,56,0.9091,11,10,2022-10-0-22
23,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,0,12.1,0.0,19.1,42,1.0,3,10,2022-10-0-23
4,9011012065200000,EMPTY,EMPTY,2022,10,1,0,0,1,0,11.5,0.0,15.0,26,0.0,2,10,2022-10-1-04
5,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,1,0,0,1,1,11.4,0.0,15.2,46,0.75,16,10,2022-10-1-05
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,1,0,0,1,1,11.3,0.0,14.0,39,0.88,25,10,2022-10-1-06
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,1,0,0,1,1,11.5,0.0,15.2,44,1.3243,37,10,2022-10-1-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,1,0,0,1,1,12.2,0.0,15.7,76,1.2571,35,10,2022-10-1-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,1,0,0,1,1,12.8,0.0,14.5,99,1.1739,23,10,2022-10-1-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,1,0,0,1,2,13.3,0.0,13.3,100,0.625,24,10,2022-10-1-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,1,0,0,1,2,13.2,0.0,16.1,100,0.7692,26,10,2022-10-1-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,1,0,0,1,2,13.3,0.0,15.6,100,0.9048,21,10,2022-10-1-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,1,0,0,1,2,13.6,0.0,15.0,100,0.9643,28,10,2022-10-1-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,1,0,0,1,2,14.3,0.1,14.0,93,1.4516,31,10,2022-10-1-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,1,0,0,1,3,14.8,0.1,15.9,75,1.3611,36,10,2022-10-1-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,1,0,0,1,3,14.7,0.0,19.2,41,1.0882,34,10,2022-10-1-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,1,0,0,1,3,14.2,0.0,19.4,45,1.1111,27,10,2022-10-1-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,1,0,0,1,3,13.8,0.0,17.4,94,1.2,25,10,2022-10-1-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,1,0,0,1,4,13.8,0.0,18.7,100,0.8846,26,10,2022-10-1-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,1,0,0,1,4,14.0,0.0,22.1,100,0.9167,24,10,2022-10-1-20
21,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,1,0,0,1,4,14.1,0.0,24.7,100,1.0,18,10,2022-10-1-21
22,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,1,0,0,1,4,14.0,0.0,23.5,100,1.0,10,10,2022-10-1-22
23,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,1,0,0,1,0,13.8,0.0,24.2,100,1.0,3,10,2022-10-1-23
4,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,2,0,0,1,0,14.0,0.1,22.4,100,1.0,2,10,2022-10-2-04
5,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,2,0,0,1,1,13.9,0.0,22.4,100,0.7059,17,10,2022-10-2-05
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,2,0,0,1,1,14.1,0.1,23.2,100,0.9655,29,10,2022-10-2-06
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,2,0,0,1,1,14.2,0.0,24.7,100,1.2647,34,10,2022-10-2-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,2,0,0,1,1,14.4,0.0,25.1,100,1.0606,33,10,2022-10-2-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,2,0,0,1,1,14.8,0.0,26.8,100,1.0769,26,10,2022-10-2-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,2,0,0,1,2,14.7,0.0,26.4,100,1.087,23,10,2022-10-2-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,2,0,0,1,2,15.4,0.0,26.8,100,0.9167,24,10,2022-10-2-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,2,0,0,1,2,15.1,0.0,26.7,100,0.9545,22,10,2022-10-2-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,2,0,0,1,2,14.7,0.0,23.9,97,1.2917,24,10,2022-10-2-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,2,0,0,1,2,14.9,0.0,24.0,100,1.1176,34,10,2022-10-2-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,2,0,0,1,3,15.1,0.0,24.8,100,1.1316,38,10,2022-10-2-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,2,0,0,1,3,15.1,0.0,25.0,100,1.3824,34,10,2022-10-2-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,2,0,0,1,3,15.3,0.0,25.6,100,1.3704,27,10,2022-10-2-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,2,0,0,1,3,15.0,0.0,27.4,100,1.04,25,10,2022-10-2-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,2,0,0,1,4,14.9,0.0,28.4,100,0.8571,21,10,2022-10-2-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,2,0,0,1,4,15.0,0.0,29.5,100,0.75,28,10,2022-10-2-20
21,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,2,0,0,1,4,15.4,0.0,29.7,100,0.6957,23,10,2022-10-2-21
22,9011012065200000,EMPTY,EMPTY,2022,10,2,0,0,1,4,15.6,0.0,28.6,100,0.3077,13,10,2022-10-2-22
23,9011012065200000,EMPTY,EMPTY,2022,10,2,0,0,1,0,15.8,0.0,31.8,100,0.0,3,10,2022-10-2-23
4,9011012065200000,EMPTY,EMPTY,2022,10,3,0,0,1,0,13.3,0.0,30.6,29,0.0,3,10,2022-10-3-04
5,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,3,0,0,1,1,13.2,0.2,32.7,25,1.4667,15,10,2022-10-3-05
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,3,0,0,1,1,13.1,0.0,38.6,18,0.7143,28,10,2022-10-3-06
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,3,0,0,1,1,13.0,0.0,35.2,19,1.5312,32,10,2022-10-3-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,3,0,0,1,1,13.1,0.0,36.8,4,1.1818,33,10,2022-10-3-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,3,0,0,1,1,13.4,0.0,34.7,0,1.0435,23,10,2022-10-3-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,3,0,0,1,2,14.2,0.0,32.4,1,0.9545,22,10,2022-10-3-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,3,0,0,1,2,15.1,0.0,34.3,5,1.0,22,10,2022-10-3-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,3,0,0,1,2,15.6,0.0,35.5,41,0.9167,24,10,2022-10-3-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,3,0,0,1,2,15.0,0.1,35.3,40,1.28,25,10,2022-10-3-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,3,0,0,1,2,15.1,0.0,31.9,35,1.1944,36,10,2022-10-3-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,3,0,0,1,3,15.1,0.0,29.9,9,1.3243,37,10,2022-10-3-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,3,0,0,1,3,15.0,0.0,31.0,22,1.2857,35,10,2022-10-3-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,3,0,0,1,3,14.6,0.0,28.7,12,1.1429,28,10,2022-10-3-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,3,0,0,1,3,14.2,0.0,26.9,26,1.0,25,10,2022-10-3-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,3,0,0,1,4,13.9,0.0,29.8,29,0.963,27,10,2022-10-3-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,3,0,0,1,4,13.8,0.0,31.5,26,0.7727,22,10,2022-10-3-20
21,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,3,0,0,1,4,13.7,0.0,31.9,96,1.2941,17,10,2022-10-3-21
22,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,3,0,0,1,4,13.8,0.0,32.1,99,1.0,11,10,2022-10-3-22
23,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,3,0,0,1,0,14.0,0.0,32.4,75,1.0,3,10,2022-10-3-23
4,9011012065200000,EMPTY,EMPTY,2022,10,4,0,0,1,0,13.1,0.0,26.0,16,0.0,3,10,2022-10-4-04
5,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,4,0,0,1,1,12.9,0.0,26.7,15,0.8125,16,10,2022-10-4-05
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,4,0,0,1,1,12.2,0.0,29.0,15,1.04,25,10,2022-10-4-06
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,4,0,0,1,1,12.0,0.0,26.9,0,1.3939,33,10,2022-10-4-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,4,0,0,1,1,12.3,0.0,27.7,9,1.3226,31,10,2022-10-4-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,4,0,0,1,1,12.7,0.0,29.3,91,1.381,21,10,2022-10-4-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,4,0,0,1,2,13.2,0.0,31.7,82,0.9259,27,10,2022-10-4-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,4,0,0,1,2,13.5,0.0,31.6,88,0.92,25,10,2022-10-4-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,4,0,0,1,2,13.8,0.0,30.6,93,1.5,24,10,2022-10-4-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,4,0,0,1,2,13.9,0.0,30.9,72,1.4643,28,10,2022-10-4-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,4,0,0,1,2,14.5,0.0,30.5,59,1.2051,39,10,2022-10-4-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,4,0,0,1,3,14.5,0.0,27.8,84,1.2432,37,10,2022-10-4-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,4,0,0,1,3,14.6,0.0,26.6,100,1.0588,34,10,2022-10-4-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,4,0,0,1,3,14.1,0.0,26.1,100,1.1786,28,10,2022-10-4-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,4,0,0,1,3,14.1,0.0,28.1,100,1.0,23,10,2022-10-4-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,4,0,0,1,4,14.1,0.0,29.6,97,0.7407,27,10,2022-10-4-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,4,0,0,1,4,14.0,0.0,29.4,100,0.9,30,10,2022-10-4-20
21,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,4,0,0,1,4,13.9,0.0,30.8,100,0.9,20,10,2022-10-4-21
22,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,4,0,0,1,4,13.9,0.0,30.7,100,1.0909,11,10,2022-10-4-22
23,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,4,0,0,1,0,13.7,0.0,30.1,100,0.9091,11,10,2022-10-4-23
0,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,5,1,0,0,0,13.6,0.0,30.0,100,1.0,10,10,2022-10-5-00
1,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,5,1,0,0,0,13.5,0.0,30.8,97,1.0,4,10,2022-10-5-01
5,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,5,1,0,0,1,13.4,0.0,26.3,100,1.0,6,10,2022-10-5-05
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,5,1,0,0,1,13.0,0.2,24.9,100,0.8571,14,10,2022-10-5-06
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,5,1,0,0,1,12.7,0.2,23.7,100,0.9,10,10,2022-10-5-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,5,1,0,0,1,12.6,0.1,21.4,10,0.9167,12,10,2022-10-5-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,5,1,0,0,1,12.9,0.0,21.9,74,1.0,11,10,2022-10-5-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,5,1,0,0,2,13.1,0.0,21.0,2,1.25,12,10,2022-10-5-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,5,1,0,0,2,13.6,0.0,23.7,64,1.1,10,10,2022-10-5-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,5,1,0,0,2,13.4,0.8,23.0,13,1.2,10,10,2022-10-5-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,5,1,0,0,2,13.5,1.3,27.5,63,1.1818,11,10,2022-10-5-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,5,1,0,0,2,13.4,0.0,25.6,36,0.9412,17,10,2022-10-5-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,5,1,0,0,3,13.4,0.0,24.5,30,1.0909,11,10,2022-10-5-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,5,1,0,0,3,12.9,0.1,23.0,40,1.0833,12,10,2022-10-5-16
17,9011012065200000,CROWDED,FEW_SEATS_AVAILABLE,2022,10,5,1,0,0,3,12.4,0.0,21.7,58,1.5455,11,10,2022-10-5-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,5,1,0,0,3,11.7,0.0,23.9,26,1.0833,12,10,2022-10-5-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,5,1,0,0,4,11.3,0.0,23.6,23,1.0,10,10,2022-10-5-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,5,1,0,0,4,11.1,0.0,21.5,33,1.0909,11,10,2022-10-5-20
21,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,5,1,0,0,4,11.0,0.0,23.7,17,1.0909,11,10,2022-10-5-21
22,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,5,1,0,0,4,10.8,0.0,24.3,10,1.0,11,10,2022-10-5-22
23,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,5,1,0,0,0,10.6,0.0,23.5,4,1.1111,9,10,2022-10-5-23
0,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,6,1,1,0,0,10.5,0.0,23.5,3,1.0,9,10,2022-10-6-00
1,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,6,1,1,0,0,10.7,0.0,23.9,0,0.8,10,10,2022-10-6-01
2,9011012065200000,EMPTY,EMPTY,2022,10,6,1,1,0,0,10.5,0.0,23.0,28,0.0,4,10,2022-10-6-02
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,6,1,1,0,1,9.7,0.0,19.1,77,0.6667,6,10,2022-10-6-06
7,9011012065200000,EMPTY,EMPTY,2022,10,6,1,1,0,1,9.8,0.0,17.6,64,0.0,9,10,2022-10-6-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,6,1,1,0,1,10.4,0.0,16.7,100,0.8,10,10,2022-10-6-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,6,1,1,0,1,11.2,0.0,15.0,100,1.0,10,10,2022-10-6-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,6,1,1,0,2,11.8,0.0,15.0,29,1.0,12,10,2022-10-6-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,6,1,1,0,2,12.6,0.0,15.1,2,1.0,11,10,2022-10-6-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,6,1,1,0,2,13.3,0.0,15.1,13,1.0,11,10,2022-10-6-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,6,1,1,0,2,13.3,0.0,14.5,40,1.2727,11,10,2022-10-6-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,6,1,1,0,2,13.5,0.0,14.8,58,1.4,10,10,2022-10-6-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,6,1,1,0,3,13.8,0.0,15.9,62,1.4,10,10,2022-10-6-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,6,1,1,0,3,13.5,0.0,13.7,64,1.0,11,10,2022-10-6-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,6,1,1,0,3,12.9,0.0,13.7,64,1.0,10,10,2022-10-6-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,6,1,1,0,3,12.3,0.0,12.9,46,1.0,10,10,2022-10-6-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,6,1,1,0,4,12.1,0.0,14.6,43,1.0,10,10,2022-10-6-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,6,1,1,0,4,11.8,0.0,14.0,15,1.0,10,10,2022-10-6-20
21,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,6,1,1,0,4,11.6,0.0,13.7,0,1.0,10,10,2022-10-6-21
22,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,6,1,1,0,4,11.6,0.0,15.5,3,1.0,4,10,2022-10-6-22
4,9011012065200000,EMPTY,EMPTY,2022,10,0,0,0,1,0,11.2,0.0,24.8,0,0.0,3,10,2022-10-0-04
5,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,1,11.0,0.0,24.1,15,0.7333,15,10,2022-10-0-05
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,1,10.8,0.0,25.1,43,1.0435,23,10,2022-10-0-06
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,1,10.8,0.0,27.2,8,1.2903,31,10,2022-10-0-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,1,11.2,0.0,28.3,51,1.5625,32,10,2022-10-0-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,1,11.6,0.0,29.3,86,1.1667,30,10,2022-10-0-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,2,11.9,0.0,30.6,76,0.9048,21,10,2022-10-0-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,2,12.2,0.0,28.8,34,1.0,23,10,2022-10-0-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,2,12.5,0.0,28.1,8,0.96,25,10,2022-10-0-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,2,13.0,0.0,23.9,1,1.0385,26,10,2022-10-0-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,2,13.0,0.0,24.3,63,1.3056,36,10,2022-10-0-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,3,12.8,0.0,23.1,91,1.2703,37,10,2022-10-0-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,3,12.3,0.0,22.8,72,1.3429,35,10,2022-10-0-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,3,12.3,0.0,22.0,100,1.0357,28,10,2022-10-0-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,3,12.5,0.0,22.0,100,1.1364,22,10,2022-10-0-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2022,10,0,0,0,1,4,13.3,0.0,22.9,96,0.875,24,10,2022-10-0-19
